0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95
0.0006000000000000001,0.0004,0.0007,0.0007,0.0011,0.0007,0.0005,0.0007,0.0009000000000000001,0.0002,0.00030000000000000003,0.001,0.0031000000000000003,0.0346,0.99,0.9901,0.99,0.9902,0.9901
0.0011,0.0007,0.0010999999999999998,0.001,0.0012000000000000001,0.0009,0.0015,0.0007,0.0013,0.0015,0.0027,0.0005,0.017599999999999998,0.6043,0.9905999999999999,0.9902,0.9905999999999999,0.9909,0.9904
0.002,0.0018,0.0018,0.0017000000000000001,0.0012000000000000001,0.0009,0.0015,0.0017000000000000001,0.0024000000000000002,0.0017000000000000001,0.0022,0.005900000000000001,0.0869,0.9909,0.9908999999999999,0.9911000000000001,0.9916,0.9911,0.9913000000000001
0.0018,0.0019000000000000002,0.0018,0.002,0.0015999999999999999,0.0018999999999999998,0.0018,0.002,0.0015,0.0017000000000000001,0.0019000000000000002,0.022,0.24530000000000002,0.9914000000000001,0.9913000000000001,0.9912000000000001,0.9926,0.9914000000000001,0.9915
0.0024000000000000002,0.0025,0.0023,0.0024000000000000002,0.0035,0.0023,0.002,0.0026,0.0027,0.0036,0.0028,0.14100000000000001,0.9932,0.9911,0.992,0.9921,0.9917,0.9926999999999999,0.9915
0.0033,0.0033,0.0027,0.0029,0.002,0.003,0.003,0.0038000000000000004,0.0024000000000000002,0.004,0.0045000000000000005,0.6832,0.9924999999999999,0.9924999999999999,0.9928,0.9926999999999999,0.9915,0.9933000000000001,0.9923
0.0036,0.0028,0.0039,0.0036,0.003,0.0038000000000000004,0.0034000000000000002,0.0036,0.0034000000000000002,0.0037999999999999996,0.1628,0.9934000000000001,0.9927999999999999,0.9927999999999999,0.9925999999999999,0.993,0.9931,0.9939,0.9937
0.0040999999999999995,0.0045000000000000005,0.0045,0.0037,0.0043,0.0045000000000000005,0.004,0.0041,0.0040999999999999995,0.0047,0.4128,0.9934000000000001,0.9939,0.9936,0.9932,0.9935,0.9933000000000001,0.9938,0.9935
0.004200000000000001,0.0055,0.0056,0.0044,0.0043,0.0042,0.0055,0.0048000000000000004,0.0045,0.0046,0.994,0.9947,0.9939,0.9945999999999999,0.9948,0.9944,0.9956,0.9945999999999999,0.994
0.0044,0.0056,0.006,0.0051,0.0045,0.0048000000000000004,0.0052,0.0056,0.0054,0.3367,0.9946999999999999,0.9943,0.9952,0.9952,0.9933000000000001,0.9944,0.9944999999999999,0.9944999999999999,0.9959
